	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	0.0	0.0	0.0	0.0	0.0539269898811	0.0475765818777	-0.0566761209544	-0.0208924500344	0.0	0.0434128416142	0.0	0.0	0.0	0.0551719189463	-0.0648545486314	-0.0436159466499	0.0385027164051	0.0	0.0
5	0.0	0.0	0.0	0.0	0.0646296215117	0.0564629326927	-0.0808969130123	-0.0288872110027	-0.0105975854232	0.0540223954598	0.0	0.0	0.0	0.066521565712	-0.0893158156105	-0.0692230495872	0.0703694671319	0.0	0.0
6	0.0	0.0	0.0	0.0	-0.00713849029292	-0.00885683930697	0.0	0.00381496159273	0.0	0.0	0.0	0.0	0.0	-0.00269950721312	0.0	0.0	0.0	0.0	0.0
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188983235704	0.0	0.0101522753681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00852131922155	0.0	0.0109515761447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.0	0.0	0.0	0.0	0.0536248952953	0.0470500365676	-0.0263097114795	0.0	0.0	0.0682814592873	0.0	0.0	0.0	0.0609287961104	-0.0576479188238	-0.0710135732679	0.00643648162975	0.0	0.046589847333
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	0.0	0.0	0.0	0.0	-0.0015685900066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0553550932572	0.0486558384187	-0.049253379143	-0.00904750128926	0.0	0.054005760182	0.0	0.0	0.0	0.0589353880042	-0.0659723193847	-0.0571089747723	0.0326269522796	0.0	0.00209412514339
14	0.0	0.0	0.0	0.0	-0.0179524388315	-0.0177338206726	0.0	0.0	0.0	-0.00496051499564	0.0	0.0	0.0	-0.0163424697748	0.0	0.0	0.0	0.0	0.0
15	0.0	0.0	0.0	0.0	-0.0202011030571	-0.019522529837	0.0	0.0	0.0	-0.0151411791864	0.0	0.0	0.0	-0.0206768525797	0.0	0.0	0.0	0.0	0.0
16	0.0	0.0	0.0	0.0	0.00612781067186	0.00792657953778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331748829125	0.0	0.0	0.0	0.0	0.0
17	0.0	0.0	0.0	0.0	-0.00243732877305	-0.00474722520671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00252404622458	0.0	0.0	0.0	0.0	0.0
18	0.0	0.0	0.0	0.0	0.0217173702919	0.0206369145391	0.0	0.0	0.0	0.0296310462884	0.0	0.0	0.0	0.0255153496881	0.0	0.0	0.0	0.0	0.0
